animal_id,lrid,tag,rfid,nlis,is_new,draft,sex,dob,sire,dam,breed,colour,weaned,prev_tag,prev_pic,note,note_date,is_exported,is_history,is_deleted,tag_sorter,donordam,whp,esi,status,status_date,overall_adg,current_adg,last_weight,last_weight_date,selected,animal_group,current_farm,current_property,current_area,current_farm_date,current_property_date,current_area_date,animal_group_date,sex_date,breed_date,dob_date,colour_date,prev_pic_date,sire_date,dam_date,donordam_date,prev_tag_date,tag_date,rfid_date,nlis_date,modified,full_rfid,full_rfid_date
6147,0,OR01767,964001023946054,"",0,"",Wether,636883776000000000,"",17031,"","",0,"","","New Tag: OR01767",637139845331410000,0,0,0,"OR                          1767","",0,0,Sold,637152302942686645,0.15,0.01,58.0,637138974287950000,0,"","","","",,,,,638405956959570000,,636885913972950000,,,,636885913998640000,,,637139845329780000,,,638405956959580000,"",
6148,0,OR01969,964001023946055,"",0,"",Wether,636884640000000000,"",17089,"","",0,"","","New Tag: OR01969",637139925300590000,0,0,0,"OR                          1969","",0,0,Sold,637152303010638546,0.18,0.07,61.8,637138977667770000,0,"","","","",,,,,638405957057540000,,636885916058110000,,,,636885916084280000,,,637139925297890000,,,638405957057540000,"",
6149,0,OR01519,964001027783503,"",0,"",Female,636884640000000000,"",17089,"","",0,"","","New Tag: OR01519",637139993468200000,0,0,0,"OR                          1519","",0,0,Dead,637784645610330000,0.13,0.16,56.2,637172751010430000,0,"","","","",,,,,637139388994987533,,636885916535180000,,,,636885916560320000,,,637139993466900000,637139993210230000,,637784645610330000,"",
6150,0,16100AD,964001023946057,"",0,"",M,636884640000000000,"",16100,"","",0,"","","New Tag: 16100A",636885917311100000,0,0,0,"                           16100AD","",,,Dead,636889387228820000,"","","",,0,"","","","",,,,,636885917548890000,,636885917563550000,,,,636885917587570000,,,637189185240170000,,,637189185243800000,"",
6151,0,19141,964001023946058,"",0,"",Female,636884640000000000,"",16100,ARG,"",0,"","",sell,637965872010000000,0,0,0,"                           19141","",0,0,Sold,638403117482480000,0.08,0.00,132.0,638111118983460000,0,.,"","","",,,,638107517467840000,637139388986317942,637657349018360000,636885918139150000,,,,636885918164550000,,,637140657065960000,,,638403117482480000,"",
6152,0,14146A,964001023946010,"",0,"",M,636884640000000000,"",13055,"","",0,"","","entered as dead",636909097673540000,0,0,0,"                           14146A","",,,Dead,636909097676070000,"","","",,0,"","","","",,,,,636885919352470000,,636885919367740000,,,,636885919407070000,,,636885919204510000,,,636928170997120000,"",
6153,0,14146BS,964001023946059,"",0,"",Wether,636884640000000000,"",13055,"","",0,"","","New Tag: 14146B",636885919622410000,0,0,0,"                           14146BS","",,,Sold,637112619606763342,0.25,0.09,77.4,637089787503300000,0,"","","","",,,,,638405956259650000,,636885919793620000,,,,636885919829510000,,,637170343718480000,,,638405956259650000,"",
6154,0,16177AS,964001023946011,"",0,"",Wether,636884640000000000,"",16177,"","",0,"","","New Tag: 16177A",636885920964640000,0,0,0,"                           16177AS","",,,Sold,637112619619925451,0.28,0.26,86.2,637089695622760000,0,"","","","",,,,,638405956324620000,,636885921121520000,,,,636885921146720000,,,637170338010570000,,,638405956324620000,"",
6155,0,19091,964001023946012,"",0,"",Female,636882912000000000,"",17258,Comm,"",0,"","","Weaning group 8/9/23",638271682449700000,0,0,0,"                           19091","",0,0,Current,636886104801820000,0.06,0.01,125.0,638271682450610000,0,.,"","","",,,,638107517436670000,637139388998651342,637657516642710000,636886105107770000,,,,636886105138930000,,,637140057361740000,,,638404838833390000,"",
6156,0,OR01642,964001023945960,"",0,"",Female,636884640000000000,"",13028,"","",0,"","","New Tag: OR01642",637140643930630000,0,0,0,"OR                          1642","",0,0,Dead,637784645156450000,-0.04,-0.04,28.8,637160698625690000,0,"","","","",,,,,637139388973653720,,636886110614240000,,,,636886110640600000,,,637140643929150000,,,637784645156450000,"",
6157,0,OR01640,964001023946014,"",0,"",Female,636877728000000000,"",14018,"","",0,"","","New Tag: OR01640",637140642970240000,0,0,0,"OR                          1640","",0,0,Dead,637784645154200000,0.01,0.01,40.4,637160698488670000,0,"","","","",,,,,637139388975816613,,636886118694790000,,,,636900641535090000,,,637140642968630000,,,637784645154200000,"",
6158,0,OR01795,964001023946013,"",0,"",Wether,636877728000000000,"",14018,"","",0,"","","New Tag: OR01795",637139855170070000,0,0,0,"OR                          1795","",0,0,Sold,637152302949721059,0.08,-0.02,48.4,637138975910850000,0,"","","","",,,,,638405956975020000,,636886119913230000,,,,636900642219510000,,,637139855168630000,,,638405956975020000,"",
6159,0,19048,964001023946015,"",0,"",Female,636885504000000000,"",13082,ARG,"",0,"","","Weaning group 8/9/23",638271814626230000,0,0,0,"                           19048","",0,0,Current,636886753242240000,0.01,-0.24,49.5,638271814778380000,0,.,"","","",,,,638107517371250000,636886753608000000,637657527910720000,636886753647510000,,,,636886753687280000,,,637140024438700000,,,638404827871450000,"",
6160,0,OR01943,964001023946016,"",0,"",Wether,636885504000000000,"",13082,"","",0,"","","New Tag: OR01943",637139917159420000,0,0,0,"OR                          1943","",0,0,Sold,637152303000176959,0.16,0.04,57.2,637139004423010000,0,"","","","",,,,,638405957045950000,,636886754842860000,,,,636886754886990000,,,637139917157330000,,,638405957045960000,"",
6161,0,19199,964001023946017,"",0,"",Female,636885504000000000,"",13082,ARG,"",0,"","","",,0,0,0,"                           19199","",0,0,Current,636886754959810000,0.07,0.00,134.0,638271747870120000,0,.,"","","",,,,638107517385070000,636886755324460000,637657501980830000,636886755357390000,,,,636886755401670000,,,637140691001360000,,,638404839036230000,"",
6162,0,12073AS,964001023946018,"",0,"",Wether,636885504000000000,EASYMONEY,12073,"","",0,"","","New Tag: 12073A",636889403862240000,0,0,0,"                           12073AS","",,,Sold,637112619545545450,0.26,0.26,68.6,637089749437490000,0,"","","","",,,,,638405956209570000,,636886759360530000,,,636886759689670000,636886759403830000,,,637170321452180000,,,638405956209570000,"",
6164,0,12073BD,"","",0,"",Female,636885504000000000,"",12073,"","",0,"","","no explaination of death",637152389247130000,0,0,0,"                           12073BD","",,,Dead,637152389247134802,"","","",,0,"","","","",,,,,636886760206530000,,636886760228960000,,,,636886760271270000,,,637171179680910000,,,637171179684360000,"",
6165,0,17120SS,964001023946000,"",0,"",Wether,636885504000000000,"",17120,"","",0,"","","Needs new EID",636986128726520000,0,0,0,"                           17120SS","",,,Sold,637112619585245901,0.24,0.18,72.8,637089710922510000,0,"","","","",,,,,638405956345980000,,636886762628540000,,,,636886762672840000,,,637170331742490000,,,638405956345980000,"",
6166,0,16003A,964001023946001,"",0,"",Female,636885504000000000,"",16003,"","",0,"","","New Tag: 16003A",636886764123010000,0,0,0,"                           16003A","",0,0,Dead,636889388017400000,"","","",,0,"","","","",,,,,636886764390880000,,636886764410710000,,,,636886764454300000,,,636886764121600000,,,636914564979820000,"",
6167,0,16003BS,964001023946362,"",0,"",Wether,636885504000000000,"",16003,"","",0,"","","New EID: 964001023946362",636942942127490000,0,0,0,"                           16003BS","",,,Sold,637112619620441708,0.33,0.15,86.6,637089772530380000,0,"","","","",,,,,638405956292630000,,636886765219610000,,,,636886765255300000,,,637170339635680000,636942942126370000,,638405956292630000,"",
6168,0,16130SR,964001023946003,"",0,"",M,636883776000000000,"",16130,"","",0,"","","New Tag: 16130S",636886770997110000,0,0,0,"                           16130SR","",,,Dead,636895473914540000,"","","",,0,"","","","",,,,,636886771475520000,,636886771497270000,,,,636886771535490000,,,636900650568980000,,,636900650573610000,"",
6169,0,OR01985,964001023946004,"",0,"",Female,636885504000000000,"",17126,"","",0,"","","New Tag: OR01985",637140680236720000,0,0,0,"OR                          1985","",0,0,Dead,637784645238810000,0.13,-0.07,53.6,637172728888730000,0,"","","","",,,,,636886773173660000,,636886773199620000,,,,636886773254720000,,,637140680235360000,,,637784645238810000,"",
6170,0,OR01758,964001023946005,"",0,"",Wether,636885504000000000,"",17126,"","",0,"","","New Tag: OR01758",637139842180230000,0,0,0,"OR                          1758","",0,0,Sold,637152302940503099,0.16,0.02,58.2,637138975790580000,0,"","","","",,,,,638405956954450000,,636886773956380000,,,,636886774001160000,,,637139842177750000,,,638405956954450000,"",
6171,0,19222,964001023946006,"",0,"",Female,636885504000000000,"",16139,ARG,"",0,"","","New Tag: 19222",637657584775420000,0,0,0,"                           19222","",0,0,Current,636886778649140000,0.10,0.12,182.0,638287336351300000,0,"17th BRD GRP","","","",,,,637810318871150000,636886779113730000,637657585308120000,636886779135160000,,,,636886779186620000,,,637657584773990000,,,638404783061410000,"",
6172,0,19155,964001023946007,"",0,"",Female,636885504000000000,"",16139,ARG,"",0,"","","small do not breed",637685512833483935,0,0,0,"                           19155","",0,0,Sold,637998936893830000,0.09,0.08,113.0,637815638633130000,0,"19th BRD GRP","","","",,,,637499315224414835,636886779962280000,637657602655470000,636886779983890000,,,,636886780029050000,,,637140664923100000,,,637998936893830000,"",
6173,0,19148,964001023946008,"",0,"",Female,636885504000000000,"",16147,"","",0,"","","New Tag: 19148",637140660961110000,0,0,0,"                           19148","",0,0,Dead,637784645852840000,0.17,0.32,97.6,637297092907770000,0,"","","","",,,,,636886782921770000,,636886782941310000,,,,636886782988240000,,,637140660959720000,,,637784645852840000,"",
6174,0,OR01963,964001023946009,"",0,"",Wether,636885504000000000,"",16147,"","",0,"","","New Tag: OR01963",637139923292530000,0,0,0,"OR                          1963","",0,0,Sold,637152303008143855,0.16,0.00,66.0,637139006950620000,0,"","","","",,,,,638405957054960000,,636886784277680000,,,,636886784324640000,,,637139923291030000,,,638405957054960000,"",
6175,0,OR01775,964001023945980,"",0,"",Wether,636885504000000000,"",17173,"","",0,"","","New Tag: OR01775",637139848475340000,0,0,0,"OR                          1775","",0,0,Sold,637152302944566151,0.12,-0.01,44.2,637138974858640000,0,"","","","",,,,,638405956964290000,,636886786658850000,,,,636886786701130000,,,637139848473940000,,,638405956964300000,"",
6176,0,OR01868,964001023945981,"",0,"",Wether,636885504000000000,EASYMONEY,17173,"","",0,"","","New Tag: OR01868",637139884673320000,0,0,0,"OR                          1868","",0,0,Sold,637152302975808096,0.19,0.05,66.6,637138972825890000,0,"","","","",,,,,638405957012050000,,636886787221590000,,,636891125237980000,636886787275430000,,,637139884670570000,,,638405957012050000,"",
6177,0,OR01849,964001023945982,"",0,"",Wether,636885504000000000,"",17070,"","",0,"","","New Tag: OR01849",637139878016130000,0,0,0,"OR                          1849","",0,0,Sold,637152302969402830,0.19,0.01,61.8,637138983799690000,0,"","","","",,,,,638405957002920000,,636886792472670000,,,,636886792523330000,,,637139878014720000,,,638405957002920000,"",
6178,0,OR01855,964001023945983,"",0,"",Wether,636885504000000000,"",17070,"","",0,"","","New Tag: OR01855",637139880189260000,0,0,0,"OR                          1855","",0,0,Sold,637152302970805775,0.17,0.04,64.2,637138979136780000,0,"","","","",,,,,638405957005520000,,636886793155510000,,,,636886793198600000,,,637139880187830000,,,638405957005520000,"",
6179,0,14150AS,964001023945984,"",0,"",Wether,636885504000000000,"",14150,"","",0,"","","New Tag: 14150A",636886794655480000,0,0,0,"                           14150AS","",,,Sold,637112619557460644,0.24,0.11,69.6,637089728577550000,0,"","","","",,,,,638405956260020000,,636886794857010000,,,,636886794903120000,,,637170343859060000,,,638405956260020000,"",
6180,0,OR01733,964001023945985,"",0,"",Wether,636885504000000000,"",14150,"","",0,"","","New Tag: OR01733",637139833336830000,0,0,0,"OR                          1733","",0,0,Sold,637152302933625515,0.14,0.00,53.0,637138997139140000,0,"","","","",,,,,638405956942720000,,636886795415540000,,,,636886795452190000,,,637139833335320000,,,638405956942720000,"",
6181,0,19172,964001023946364,"",0,"",Female,636885504000000000,"",16036,"","",0,"","","New Tag: 19172",637140673504610000,0,0,0,"                           19172","",0,0,Dead,637784645810740000,0.14,0.27,88.6,637297080197140000,0,"","","","",,,,,636886797807160000,,636886797875930000,,,,636886797939170000,,,637140673503050000,636985159088210000,,637784645810750000,"",
6182,0,16036BD,964001023945987,"",0,"","",636885504000000000,"",16036,"","",0,"","","New Tag: 16036B",636886799594510000,0,0,0,"                           16036BD","",,,Dead,636905895992610000,"","","",,0,"","","","",,,,,,,636898959592090000,,,,636898959880570000,,,637191047205990000,,,637191047210160000,"",
6183,0,OR01800,964001023945988,"",0,"",Wether,636885504000000000,"",16005,"","",0,"","","New Tag: OR01800",637139856932860000,0,0,0,"OR                          1800","",0,0,Sold,637152302950654404,0.10,0.08,47.0,637138972333050000,0,"","","","",,,,,638405956977090000,,636886802569850000,,,,636886802616380000,,,637139856931460000,,,638405956977100000,"",
6184,0,OR01649,964001023945989,"",0,"",Female,636885504000000000,"",16005,"","",0,"","","New Tag: OR01649",637140646376280000,0,0,0,"OR                          1649","",0,0,Dead,637784645364080000,0.13,0.14,59.2,637172736089750000,0,"","","","",,,,,636886803132820000,,636886803172490000,,,,636886803218710000,,,637140646374880000,,,637784645364080000,"",
6185,0,OR01598,964001023945990,"",0,"",Female,636869952000000000,"",16005,"",JAD,0,"","","New Tag: OR01598",637140042375310000,0,0,0,"OR                          1598","",0,0,Dead,637784645244680000,0.13,0.10,46.6,637172729178310000,0,"","","","",,,,,636886804104940000,,636886804511520000,637044045936079845,,,636886804906170000,,,637140042373800000,,,637784645244680000,"",
6186,0,OR02020,964001023945991,"",0,"",M,636885504000000000,"",17279,"","",0,"","","New Tag: OR02020",637154557025220000,0,0,0,"OR                          2020","",0,0,Sold,637217868065440000,0.10,-0.01,57.0,637154556840780000,0,"","","","",,,,,637152380755735149,,636886806572040000,,,,636886806638750000,,,637154557023780000,,,637217868065450000,"",
6187,0,OR01567,964001023945992,"",0,"",Female,636885504000000000,"",15111,"","",0,"","","New Tag: OR01567",637140021953820000,0,0,0,"OR                          1567","",0,0,Dead,637784645585550000,0.14,0.16,60.8,637172749707950000,0,"","","","",,,,,636886807998290000,,636886808039380000,,,,636886808081550000,,,637140021952340000,,,637784645585550000,"",
6188,0,19112,964001035779013,"",0,"",Female,636885504000000000,"",15111,ARG,"",0,"","","Weaning group 8/9/23",638271834792710000,0,0,0,"                           19112","",0,0,Current,636886808577120000,0.06,0.01,125.0,638271834820950000,0,.,"","","",,,,638107517457080000,637140071931720000,637657474344160000,636886809029880000,,,,636886809071390000,,,637140072030400000,637530493848050000,,638405534559810000,"",
6189,0,OR01597,964001023945994,"",0,"",Female,636885504000000000,"",16021,"","",0,"","","New Tag: OR01597",637140042078890000,0,0,0,"OR                          1597","",0,0,Dead,637784645329040000,0.15,0.17,62.0,637172734375500000,0,"","","","",,,,,636886810590760000,,636886810616110000,,,,636886810666250000,,,637140042077430000,,,637784645329040000,"",
6190,0,19149,964001023945995,"",0,"",Female,636885504000000000,"",16021,ARG,"",0,"","","AI 2023 B",638298505527910000,0,0,0,"                           19149","",0,0,Current,636886811073590000,0.07,0.02,131,638271787442110000,0,.,"","","",,,,638107517509500000,636886811670270000,637657583229330000,636886811701160000,,,,636886811771770000,,,637140662541080000,,,638404813928890000,"",
